215,415958,0.01900514,,0.125937
216,415958,0.01897454,0.125000,0.125663
217,415958,0.01898753,,0.125663
218,415958,0.01890367,0.187500,0.143774
219,415958,0.01893399,,0.143774
220,415958,0.01895911,0.031250,0.110817
221,415958,0.01885919,,0.110817
222,415958,0.01888987,0.218750,0.142430
223,415958,0.01889984,,0.142430
224,415958,0.01884513,0.093750,0.128172
225,415958,0.01878149,,0.128172
226,415958,0.01877879,0.156250,0.136396
227,415958,0.01874708,,0.136396
228,415958,0.01874618,0.000000,0.096446
229,415958,0.01875165,,0.096446
230,415958,0.01879224,0.187500,0.123115
231,415958,0.01873443,,0.123115
232,415958,0.01869854,0.250000,0.160279
233,415958,0.01865255,,0.160279
234,415958,0.01862928,0.156250,0.159099
235,415958,0.01859839,,0.159099
236,415958,0.01864009,0.156250,0.158264
237,415958,0.01860209,,0.158264
238,415958,0.01857353,0.187500,0.166827
239,415958,0.01860274,,0.166827
240,415958,0.01848626,0.187500,0.172882
241,415958,0.01850894,,0.172882
242,415958,0.01856293,0.156250,0.168011
243,415958,0.01843978,,0.168011
244,415958,0.01842882,0.156250,0.164566
245,415958,0.01841997,,0.164566
246,415958,0.01838599,0.156250,0.162130
247,415958,0.01847925,,0.162130
248,415958,0.01840321,0.062500,0.132949
249,415958,0.01838737,,0.132949
250,415958,0.01831639,0.125000,0.130621
251,415958,0.01832868,,0.130621
252,415958,0.01826561,0.093750,0.119822
253,415958,0.01828063,,0.119822
254,415958,0.01826354,0.062500,0.103033
255,415958,0.01827464,,0.103033
256,415958,0.01821219,0.125000,0.109467
257,415958,0.01822158,,0.109467
258,415958,0.01821010,0.093750,0.104863
259,415958,0.01820246,,0.104863
260,415958,0.01817910,0.125000,0.110761
261,415958,0.01820567,,0.110761
262,415958,0.01814309,0.187500,0.133238
263,415958,0.01808907,,0.133238
264,415958,0.01809044,0.281250,0.176589
265,415958,0.01807132,,0.176589
266,415958,0.01805553,0.187500,0.179785
267,415958,0.01799626,,0.179785
268,415958,0.01796746,0.125000,0.163739
269,415958,0.01797519,,0.163739
270,415958,0.01804282,0.093750,0.143240
271,415958,0.01794267,,0.143240
272,415958,0.01795975,0.218750,0.165356
273,415958,0.01794524,,0.165356
274,415958,0.01793490,0.093750,0.144383
275,415958,0.01791332,,0.144383
276,415958,0.01782234,0.125000,0.138706
277,415958,0.01783726,,0.138706
278,415958,0.01786984,0.187500,0.152997
279,415958,0.01777757,,0.152997
280,415958,0.01782640,0.218750,0.172256
281,415958,0.01771574,,0.172256
282,415958,0.01776752,0.062500,0.140109
283,415958,0.01782433,,0.140109
284,415958,0.01773155,0.031250,0.108225
285,415958,0.01774636,,0.108225
286,415958,0.01766783,0.093750,0.103985
287,415958,0.01762452,,0.103985
288,415958,0.01770102,0.187500,0.128446
289,415958,0.01766358,,0.128446
290,415958,0.01759034,0.218750,0.154896
291,415958,0.01757856,,0.154896
292,415958,0.01757080,0.031250,0.118681
293,415958,0.01751342,,0.118681
294,415958,0.01753520,0.156250,0.129684
295,415958,0.01755924,,0.129684
296,415958,0.01753675,0.062500,0.110007
297,415958,0.01751448,,0.110007
298,415958,0.01748395,0.062500,0.096092
299,415958,0.01742975,,0.096092
300,415958,0.01741932,0.093750,0.095406
301,415958,0.01746905,,0.095406
302,415958,0.01746389,0.156250,0.113227
303,415958,0.01743328,,0.113227
304,415958,0.01736242,0.156250,0.125828
